Lot Frontage,Lot Area,Overall Qual,Overall Cond,Mas Vnr Area,Exter Qual,Bsmt Qual,BsmtFin Type 1,BsmtFin SF 1,Total Bsmt SF,Heating QC,2nd Flr SF,Gr Liv Area,Full Bath,Bedroom AbvGr,Kitchen Qual,Fireplaces,Garage Cars,Wood Deck SF,Open Porch SF,Enclosed Porch,Property Age,Yrs Since Remod,MS Zoning_FV,MS Zoning_RL,MS Zoning_RM,Neighborhood_BrkSide,Neighborhood_Edwards,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_NAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_Sawyer,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,House Style_2Story,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_MetalSd,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Mas Vnr Type_BrkFace,Mas Vnr Type_None,Mas Vnr Type_Stone,Garage Type_Attchd,Garage Type_BuiltIn,Garage Type_Detchd,Garage Type_NA,SalePrice
68.73849737914968,12342,5,5,0.0,2,3,1,0.0,978.0,2,0,1422,1,3,2,1,1.0,0,0,36,47,29,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,139900
52.0,6240,5,7,0.0,2,3,1,0.0,1078.0,2,445,1573,2,3,2,1,2.0,0,0,0,78,16,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,162900
87.0,10000,6,6,261.0,2,3,1,0.0,1116.0,2,0,1116,1,3,2,0,2.0,0,0,0,48,48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,160000
68.73849737914968,9000,2,2,0.0,2,0,0,0.0,0.0,1,0,660,1,2,1,0,0.0,0,0,100,62,59,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,63900
80.0,11088,6,5,144.0,2,3,5,832.0,1140.0,3,0,1707,2,3,2,1,2.0,0,0,0,31,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,184000
134.0,17755,5,4,132.0,2,3,4,176.0,1466.0,2,0,1466,1,3,1,2,2.0,0,140,0,47,47,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,149900
68.73849737914968,4765,9,5,260.0,3,4,6,1027.0,1614.0,4,0,1638,2,2,4,1,2.0,230,68,0,8,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,300000
68.73849737914968,10532,5,3,275.0,2,3,3,988.0,988.0,3,0,1721,2,3,2,2,2.0,50,84,0,48,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,145000
65.0,15426,6,5,0.0,2,4,6,821.0,928.0,4,836,1764,2,3,3,0,2.0,276,99,0,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,231500
63.0,13907,5,6,0.0,2,3,4,290.0,996.0,4,0,996,1,3,2,1,0.0,144,0,0,68,39,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,108000
70.0,8750,5,5,0.0,2,3,3,435.0,1202.0,2,0,1202,1,3,2,0,1.0,0,35,120,53,53,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,120000
68.73849737914968,9945,5,5,57.0,2,3,3,827.0,988.0,2,0,988,1,3,2,0,2.0,0,0,0,46,46,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,128500
56.0,8960,5,6,0.0,2,3,1,0.0,1008.0,3,0,1028,1,2,2,1,2.0,0,0,130,83,60,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,115000
50.0,3500,5,7,0.0,2,3,2,312.0,720.0,2,564,1284,1,2,2,0,1.0,0,35,0,62,59,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,110000
68.73849737914968,24572,9,3,1050.0,3,4,6,410.0,994.0,2,1345,2944,2,3,3,1,3.0,140,70,16,31,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,150000
74.0,9056,8,5,0.0,3,5,1,0.0,707.0,4,707,1414,2,3,3,1,2.0,100,35,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,178000
70.0,12320,7,7,0.0,2,3,1,0.0,637.0,4,650,1609,1,3,3,2,3.0,0,0,0,74,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,199500
60.0,8238,6,5,0.0,2,3,6,700.0,813.0,4,712,1525,2,3,2,1,2.0,421,72,0,9,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,183500
75.0,6000,5,5,0.0,1,4,3,257.0,624.0,4,564,1656,1,3,2,1,1.0,0,180,0,41,41,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,126000
24.0,2529,7,6,0.0,2,4,5,378.0,1055.0,1,0,1055,2,2,2,0,2.0,0,38,0,31,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,148500
60.0,10800,5,7,0.0,2,3,1,0.0,676.0,4,676,1352,2,4,3,0,2.0,187,0,128,70,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,149000
24.0,2349,6,5,0.0,2,4,5,389.0,855.0,2,601,1456,2,3,2,1,2.0,0,28,0,32,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,137900
32.0,10846,8,5,0.0,3,4,6,1619.0,1719.0,4,0,1719,1,1,3,2,2.0,122,30,0,15,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,324000
67.0,5604,5,6,0.0,2,3,3,468.0,864.0,2,0,864,1,2,2,0,0.0,0,0,96,83,58,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,98000
21.0,1680,6,5,359.0,2,3,2,458.0,483.0,2,504,987,1,2,2,0,1.0,52,0,0,35,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,103400
54.0,6342,5,8,0.0,2,3,1,0.0,780.0,3,240,1020,1,2,2,0,0.0,0,0,176,135,14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,94000
34.0,4590,8,5,108.0,3,4,6,24.0,1554.0,4,0,1554,2,2,3,1,2.0,156,73,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,209500
60.0,18062,10,5,662.0,4,5,1,0.0,1528.0,4,1862,3390,3,5,4,1,3.0,204,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,545224
60.0,12900,6,8,0.0,3,3,1,0.0,780.0,4,780,1560,1,3,3,0,0.0,344,0,0,98,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,159900
140.0,19138,4,5,0.0,2,3,2,120.0,864.0,4,0,864,1,2,2,0,2.0,0,0,0,59,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,141000
68.73849737914968,8658,6,5,0.0,2,4,5,732.0,982.0,4,881,1889,2,3,2,1,2.0,0,0,0,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,215000
68.73849737914968,6897,5,8,0.0,2,3,5,659.0,1040.0,4,0,1040,1,3,2,0,1.0,0,104,0,48,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,127000
75.0,9525,5,7,0.0,2,3,4,954.0,1172.0,2,0,1172,1,3,2,0,1.0,240,0,0,56,12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,128000
57.0,12853,8,5,0.0,3,5,6,1032.0,1642.0,4,0,1418,1,1,3,1,3.0,160,192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,267916
52.0,6240,6,6,0.0,2,3,2,425.0,884.0,2,408,1367,1,3,2,1,1.0,0,0,0,76,57,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,127500
64.0,7301,7,5,500.0,3,0,0,0.0,0.0,4,1427,1922,3,4,3,1,2.0,0,0,177,6,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,198500
78.0,12090,6,6,210.0,2,4,6,588.0,1422.0,2,0,1422,2,3,3,1,2.0,276,0,0,27,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,175500
68.73849737914968,8826,7,5,144.0,3,4,6,841.0,985.0,4,857,1842,2,3,3,1,2.0,193,96,0,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,217500
57.0,8094,4,5,0.0,2,3,1,0.0,888.0,4,1074,1962,1,4,2,1,2.0,160,0,364,95,60,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,149500
68.73849737914968,10710,5,7,165.0,3,3,4,644.0,864.0,4,0,1120,1,3,2,1,2.0,0,162,0,43,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,148800
85.0,16056,9,5,208.0,3,5,6,240.0,1992.0,4,876,2868,3,4,4,1,3.0,214,108,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,556581
70.0,8400,6,3,0.0,2,3,5,189.0,1478.0,3,0,1478,1,3,2,2,2.0,114,0,0,52,52,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,156500
90.0,11250,7,5,0.0,3,4,6,685.0,930.0,4,1045,1995,2,4,3,1,2.0,275,170,0,11,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,237000
70.0,7535,5,7,0.0,2,3,4,111.0,912.0,1,0,912,1,2,2,0,1.0,12,285,0,49,22,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,120000
88.0,12216,6,5,0.0,2,4,6,918.0,1326.0,4,0,1326,2,3,3,0,2.0,120,23,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,203000
30.0,3701,8,5,0.0,2,4,1,0.0,1191.0,2,0,1204,2,2,2,0,2.0,120,70,0,19,19,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,130000
80.0,9760,6,6,360.0,2,3,6,674.0,780.0,2,813,1611,1,4,2,0,2.0,328,128,0,44,44,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,167900
60.0,9873,4,5,160.0,2,3,5,789.0,960.0,2,0,960,1,3,2,0,2.0,0,288,0,36,36,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,129000
72.0,10011,5,6,64.0,2,3,4,360.0,1070.0,2,0,1236,1,2,3,1,1.0,0,0,0,49,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,134450
68.73849737914968,25339,5,7,0.0,2,3,1,0.0,816.0,4,0,1416,2,3,3,0,2.0,0,0,112,89,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,112000
68.73849737914968,8883,7,5,360.0,3,4,6,608.0,929.0,4,927,1873,2,3,3,1,2.0,108,48,0,19,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,207000
50.0,3000,5,1,0.0,2,3,1,0.0,1040.0,2,1040,2128,2,4,2,0,0.0,0,56,0,87,59,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,62500
36.0,2448,7,5,106.0,3,4,6,573.0,764.0,4,862,1626,2,2,3,0,2.0,0,27,0,5,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,154000
73.0,7100,5,7,0.0,2,3,6,708.0,816.0,2,0,816,1,2,2,0,1.0,0,0,0,49,49,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,129900
36.0,2592,5,3,0.0,2,4,3,129.0,536.0,2,576,1112,1,3,2,0,1.0,182,0,0,34,34,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,85000
68.73849737914968,5700,7,7,0.0,2,3,1,0.0,572.0,2,539,1111,1,2,2,1,1.0,0,0,176,82,58,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,116900
24.0,2289,6,6,0.0,2,3,5,311.0,855.0,2,586,1441,2,3,2,1,2.0,28,0,0,31,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,148500
60.0,12180,4,4,0.0,2,4,4,348.0,672.0,1,252,924,1,2,1,0,1.0,0,0,0,69,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,80000
68.73849737914968,7400,5,5,0.0,2,4,2,104.0,1060.0,2,0,1126,1,2,2,0,2.0,178,0,0,24,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,152000
68.0,8842,5,6,0.0,2,2,1,0.0,381.0,4,0,992,1,3,2,0,1.0,60,0,56,56,56,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,155891
60.0,8850,6,7,0.0,2,3,1,0.0,768.0,4,624,1376,1,3,3,0,2.0,0,54,144,87,57,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,165000
92.0,9215,7,5,0.0,3,4,1,0.0,1218.0,4,0,1218,2,2,3,0,2.0,0,136,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,204500
79.0,9480,5,7,224.0,2,3,2,386.0,728.0,4,756,1644,1,3,3,2,1.0,168,0,0,65,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,146500
82.0,11880,7,5,206.0,2,4,5,704.0,1271.0,2,0,1601,2,3,2,1,2.0,0,0,0,31,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,157000
60.0,10800,7,7,0.0,2,3,1,0.0,1313.0,3,1182,2495,2,5,2,1,2.0,0,299,0,118,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,184000
68.73849737914968,7861,6,5,0.0,3,4,6,457.0,783.0,4,702,1509,2,3,3,1,2.0,100,75,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,183200
68.73849737914968,11616,5,5,116.0,2,3,2,170.0,1092.0,2,0,1092,1,3,2,1,1.0,0,20,144,47,47,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,139000
96.0,10542,7,5,651.0,3,4,6,1173.0,1311.0,4,1093,2418,2,3,3,1,3.0,250,154,216,15,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,341000
21.0,1680,6,5,504.0,2,3,3,156.0,483.0,2,504,987,1,2,2,0,1.0,275,0,0,39,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,96000
80.0,8546,4,5,0.0,2,4,1,0.0,1121.0,4,0,1121,2,2,2,0,2.0,132,64,0,7,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,140000
90.0,7407,6,7,0.0,2,3,6,600.0,912.0,2,0,1236,1,2,2,0,2.0,0,158,158,53,14,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,149700
78.0,10140,5,6,0.0,2,4,5,788.0,1056.0,4,0,1074,1,3,2,0,2.0,0,88,0,31,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,153500
65.0,8158,7,5,252.0,3,4,6,550.0,884.0,4,884,1768,2,3,3,0,2.0,0,63,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,224900
62.0,7500,7,5,0.0,3,4,1,0.0,1257.0,4,0,1266,2,3,3,1,2.0,38,144,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,176000
85.0,10678,8,5,337.0,3,4,6,700.0,1683.0,4,743,2872,2,4,3,1,2.0,0,33,0,15,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,285000
49.0,15256,8,5,84.0,3,4,6,929.0,1485.0,4,0,1464,2,3,3,0,3.0,168,160,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,282922
88.0,14200,7,6,309.0,2,3,3,445.0,924.0,4,941,2157,2,4,3,2,2.0,105,66,0,40,40,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,226000
82.0,12438,8,5,466.0,4,5,1,0.0,1234.0,4,1312,2576,2,4,4,1,3.0,324,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,361919
59.0,16023,9,5,600.0,3,5,6,1218.0,1398.0,4,1384,2798,3,3,4,1,3.0,182,37,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,457347
155.0,20064,8,6,0.0,3,4,2,51.0,966.0,4,0,1743,0,0,3,2,2.0,646,0,0,31,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,279000
68.73849737914968,9819,6,5,0.0,2,3,5,1567.0,1567.0,2,0,1567,2,2,3,2,2.0,264,32,0,32,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,196000
80.0,10400,7,5,189.0,2,4,1,0.0,1090.0,2,0,1370,2,3,2,1,2.0,0,0,0,33,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,152000
91.0,11643,5,5,368.0,2,3,2,500.0,1248.0,2,1296,2634,2,6,2,0,4.0,0,0,0,40,40,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,200000
78.0,11645,8,5,198.0,3,5,6,1122.0,1570.0,4,0,1590,2,2,4,0,3.0,176,80,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,294900
61.0,7328,7,5,140.0,3,4,1,0.0,1450.0,4,0,1450,2,2,3,0,3.0,0,93,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,224243
72.0,7822,6,3,0.0,2,2,1,0.0,832.0,2,492,1338,2,3,2,0,2.0,0,0,208,91,56,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,92000
65.0,9018,7,5,0.0,3,4,1,0.0,728.0,4,728,1456,2,3,3,1,2.0,100,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,179540
103.0,13472,10,5,922.0,4,5,6,56.0,2392.0,4,0,2392,2,3,4,1,3.0,248,105,0,6,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,386250
68.73849737914968,1533,4,5,0.0,2,4,6,503.0,530.0,2,462,992,1,2,2,0,1.0,112,97,0,37,37,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,106500
85.0,11003,10,5,160.0,4,5,6,765.0,1017.0,4,981,2007,2,3,4,1,3.0,168,52,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,310000
83.0,10790,7,5,275.0,3,4,1,0.0,1066.0,4,1277,2385,2,4,3,1,3.0,120,38,0,9,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,252000
53.0,7128,7,5,0.0,2,3,3,364.0,918.0,3,728,1646,2,4,2,2,1.0,0,0,0,66,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,164000
64.0,7713,7,5,16.0,3,4,1,0.0,728.0,4,728,1456,2,3,3,0,2.0,100,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,177594
52.0,6240,5,7,0.0,2,3,3,276.0,528.0,3,492,1040,1,2,2,0,2.0,306,0,32,74,30,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,123900
86.0,22420,6,6,0.0,2,4,4,1128.0,1370.0,2,1254,2624,2,4,2,1,3.0,0,0,0,89,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,239000
85.0,15300,5,5,0.0,2,3,3,42.0,1068.0,2,0,1264,1,2,2,1,2.0,0,0,0,45,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,169000
68.73849737914968,3196,7,5,18.0,3,4,1,0.0,1374.0,4,0,1557,2,2,3,1,2.0,143,20,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,234000
72.0,9360,6,7,0.0,2,4,6,841.0,957.0,2,0,1287,1,2,2,2,2.0,302,39,0,32,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,173000
68.73849737914968,11241,6,7,180.0,2,3,5,578.0,1004.0,4,0,1004,1,2,2,1,2.0,0,0,0,40,40,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,149000
81.0,9260,7,5,0.0,3,4,1,0.0,1162.0,4,0,1162,2,3,3,0,2.0,0,32,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,170000
90.0,7993,7,5,0.0,3,5,1,0.0,1436.0,4,0,1436,2,3,3,0,2.0,0,121,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,225000
94.0,9239,5,8,0.0,2,3,6,634.0,960.0,4,0,960,1,3,3,0,1.0,168,0,0,45,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,144900
60.0,10044,5,6,0.0,2,4,5,1070.0,1196.0,2,0,1196,1,3,2,0,1.0,257,0,168,42,42,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,144000
43.0,3182,8,5,16.0,3,4,6,24.0,1256.0,4,0,1269,2,2,3,1,2.0,146,20,0,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,192000
60.0,7626,5,8,0.0,3,3,6,931.0,1031.0,3,0,1031,1,2,3,0,1.0,0,0,0,57,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,145500
60.0,7008,4,8,0.0,2,2,1,0.0,448.0,4,272,720,1,1,1,0,1.0,0,0,70,106,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,86900
128.0,12160,6,4,90.0,2,3,4,1024.0,1505.0,4,0,1505,1,2,2,1,2.0,0,0,0,56,56,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,149500
50.0,6305,5,7,0.0,2,2,1,0.0,920.0,4,0,954,1,2,1,1,1.0,0,0,0,69,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,119750
68.0,8846,6,5,0.0,2,4,1,0.0,750.0,4,750,1500,2,3,3,0,2.0,0,35,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,173900
68.73849737914968,10659,5,6,0.0,2,3,3,915.0,1050.0,2,0,1050,1,3,2,0,1.0,0,319,0,45,45,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,136500
68.0,13108,8,5,0.0,3,4,1,0.0,2062.0,4,608,2687,2,4,3,0,2.0,168,12,0,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,270000
68.73849737914968,13500,6,7,0.0,2,4,4,429.0,1602.0,3,0,1252,1,1,2,1,2.0,409,0,0,48,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,235000
62.0,7750,7,5,0.0,2,4,1,0.0,384.0,4,656,1430,2,3,2,1,2.0,0,0,0,10,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,156000
